"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Panelprogram","Parkolás","Parkolóhely ára"
"21","V. kerület, Szerb utca","155 millió Ft","126 m²","4","nappali - 1. szint30 m²hálószoba - 1. szint20.39 m²erkély - 1. szint3 m²fürdoszoba - 1. szint6.21 m²gardrób - 1. szint2.08 m²gardrób - 1. szint1.91 m²konyha - 1. szint17.85 m²eloszoba - 1. szint5.62 m²wc-kézmosó - 1. szint1.13 m²lépcsoház - 1. szint6 m²hálószoba - 2. szint15.86 m²hálószoba - 2. szint12.24 m²fürdoszoba - 2. szint4.92 m²közlekedo - 2. szint5.3 m²lépcsoház - 2. szint5 m²Patinás házban, felújított, belso két szintes lakásMinek utazna nap mint nap, ha élhet séta távolságra is munkahelyétol, az egyetemektol, kedvenc kávézójától. Ne kössön kompromisszumokat! Költözzön egy kényelmes, tágas terekkel rendelkezo polgári lakásba Budapest belvárosában.A KÖRNYEZETAz V. kerületben az Egyetem térhez közel, csendes, egyirányú, alacsony forgalmú mellékutcában, ahonnan minden egy karnyújtásnyira van Öntol.Néhány említésre méltó hely a közelben:- Duna part 250m- Váci utca 100m- Ferenciek tere 400m- Kálvin tér 250m- Párisi udvar- Centrál Kávéház- Március 15.e tér- Károlyi kert- VásárcsarnokRengeteg étterem, kávézó található a közvetlen közelben. Ajánlom tegyen egy sétát a Kecskeméti utcában, itt vannak a legjobb helyek. Gyógyszertár, fittness terem, Cafe Frei, Manna ABC minden egy helyen. Az ELTE a szomszédban, de a Corvinus és a BME is kényelmes gyalog távolságban elérheto.A lokáció legnagyobb elonye, hogy bármilyen programot is találjon ki magának, bárhová is szeretne eljutni a városban, azt egyszeruen, kényelmesen és gyorsan tudja megtenni. Mindezt a város egyik legbiztonságosabb kerületében.A HÁZAz 1900-as évek körül épült polgári épület külso és belso homlokzata is kiváló állapotú. A lépcsoház kulturált, tiszta, karbantartott. Nincs lift, az ingatlan 3. emeleti.Parkolni az utcán lehet, az V. kerületi lakók számára ingyenesen. A kerület be van kamerázva, egy mobil alkalmazás segítségével nyomon lehet követni a szabad parkoló helyeket.A LAKÁSJelenleg rövid távú kiadás céljával hasznosítják. Rendelkezik minden ehhez szükséges engedéllyel. A Covid alatt is folyamatosan hasznosítva volt. Komoly vásárlóknak szívesen megmutatjuk milyen számokat tud jelenleg. A vírust megelozoen havi átlagban 2800EUR bevételt generált.2014-ben teljes köru felújításon esett át, melynek keretében minden vezetéket, csövet kicseréltek. Korszerusítve lett az egész lakás. Jelenleg is makulátlan állapotban van. A felújítás során cél volt, hogy az ingatlan különleges hangulatú legyen és illeszkedjen a ház patinás mivoltához.Legfelso emeleti, belso két szintes. A felso szint részben tetotéri. Mindkét szinten van fürdoszoba.Ez az egyetlen erkélyes lakás a házban, hangulatos kilátással a belvárosra.Maradt megválaszolatlan kérdés? Szívesen megtekintené a valóságban is? Keressen megadott elérhetoségeimen!","felújított","1950 elott","duplakomfortos","nincs megadva","3","3","van","3 m-nél magasabb","gáz (cirko)","nincs megadva","18,12 E Ft/hó","nem","külön helyiségben","délnyugat","nincs megadva","3 m²","nem","nem tetotéri",NA,"utca, közterület - fizetos övezet",NA
"22","XI. kerület, Fehérvári út","33,9 millió Ft","59 m²","1 + 2 fél","Panorámás tágas elotérbol különnyiló szobák, étkezo konyhás, tölgy parkettás.felújitandó lakás. Minden van a közelben, üzletek SAVOYA bevásárló központ, orvosi rendelok, iskolák óvoda. villamos megálló, buszmegálló, albertfalvai vasútállomás. Élelmiszer boltok Lidl, Aldi Spár, és kisebb boltok A Duna partra k kerékpár út, gyalogosan 10 perc. Móricz Zs, tér felé 17es 41es 47es villamos valamint 213, 214, 7es busz.Kérem csak komoly vevok jelentkezzenek, átadás 2 hónap.Közvetitok megkeresését nem fogadom'","felújítandó","nincs megadva","nincs megadva","F","7","10","van","3 m-nél alacsonyabb","távfutés egyedi méréssel","nincs","40 E Ft/hó","nem","külön helyiségben","délnyugat","nincs megadva","nincs megadva","nem","nem tetotéri","nincs megadva","utca, közterület - ingyenes",NA
"23","V. kerület, Hercegprímás utca","51,9 millió Ft","47 m²","1 + 1 fél","Budapest V. kerületben, egyedülálló lokációval, közvetlenül a Szent István Bazilika mellett, a Hercegprímás utcában eladó egy földszinti étkezokonyhás, 2 szobás felújítandó, tégla lakás. Kifejezetten olyan vevonek, ingatlanbefektetonek ajánljuk, aki felújítandó ingatlant keres, saját igényeinek megfeleloen szeretné kialakítani lakásnak vagy kiváló lehet kisebb irodának, rendelonek is. A bejárat a társasház közös udvaráról közelítheto meg, a szobák a belso udvarra néznek.Könnyu kiadhatóság a frekventált elhelyezkedés miatt.Az elhelyezkedés szempontjából egyedülálló, a közvetlen közelben található a Szent István Bazilika, rengeteg látványosság. A Deák Ferenc tér és a Duna part is 5 percen belül elérheto egy rövidebb sétával, emellett a tömegközlekedés is kiváló (busz, metró, villamos).A ház a XIX. században épült polgári épület, folyamatosan karbantartva, felújítva, az elektromos hálózat, a méroórák és a gázvezetékek cseréje a közelmúltban történt meg. A társasház pénzügyileg rendezett.Parkolás az utcán, az ide bejelentett lakosok számára ingyenes.A közös költség 25.000,- Ft/hó, amiben a vízhasználat benne van. Igény esetén egyedi vízóra kialakítható. A tulajdonviszonyok rendezettek, az ingatlan tehermentes, azonnal birtokba veheto. Elosztása konyhaétkezo kamrával, eloszoba, WC és fürdo egyben, egy és egy fél szoba. A lakáshoz tartozik még egy különálló, nagy méretu tároló az épület alatt, amelybol a feljárás közvetlenül is kialakítható. A lakás belmagassága 444 cm.","felújítandó","1950 elott","összkomfortos","HH","földszint","4","van","3 m-nél magasabb","gáz (konvektor)","nincs","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","udvari","nincs megadva","nincs megadva","nem tetotéri",NA,"utca, közterület - fizetos övezet",NA
"24","XIII. kerület, Vizafogó","34,9 millió Ft","38 m²","1","ÁTALAKÍTHATÓ, ALACSONY REZSIJU LAKÁS  A DUNA PARTTÓL NÉHÁNY PERCRE!XIII. kerület Vizafogó városrészen, kiváló közlekedés és infrastrukturális ellátottság mellett eladó egy 38nm-es (lemérve 40nm), 1 szobás, ERKÉLYES lakás 7 emeletes, LIFTES, FRISSEN SZIGETELT tégla épület 3. emeletén. A lakás kituno elosztású, mely tágas, világos nappali (22nm), étkezos konyha (7nm), fürdoszoba, kamra, közlekedo kialakítású. A szobák faparkettával, a többi helyiség járólappal burkolt, a nyílászárók ho- és hangszigetelt muanyagok, melyek redonnyel, szúnyoghálóval felszereltek. A futésrol távho gondoskodik, a meleg vizet újszeru Ariston villanybojler biztosítja. A LAKÁS KÖNNYUSZERREL ÁTALAKÍTHATÓ MODERN, AMERIKAI KONYHÁS NAPPALI + HÁLÓSZOBÁS INGATLANNÁ!Az épület minden szintjén található továbbá egy csendes, parkra nézo, kb.4nm-es erkély, melyet az emelet lakói szabadon használhatnak.Közös költség: 7.640,- Ft hideg víz fogyasztással.A környék infrastrukturális ellátottsága remek, közelben számos bevásárlási lehetoség, oktatási és kulturális intézmények, orvos, gyógyszertár, parkok megtalálhatóak. Közlekedése is kituno, 1 perc sétára számos BKK járat megállója, ahonnan könnyen, gyorsan elérheto Budapest bármely pontja. Bovebb információért, megtekintési szándékával hívjon bizalommal a hét bármely napján 8 és 20 óra között, elozetes egyeztetést követoen mutatom az ingatlant akár HÉTVÉGÉN is!","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","3","7","van","3 m-nél alacsonyabb","távfutés","nincs megadva","25 E Ft/hó","nincs megadva","egy helyiségben","kelet","utcai","2 m²","nincs megadva","nincs megadva",NA,"utca, közterület",NA
"25","VIII. kerület, Népszínház utca","39,9 millió Ft","64 m²","2","A lakás a II. János Pál pápa tér és a Népszínház utca sarkán álló házban található. Gépészetileg és esztétikailag is felújított. A meleg vizet és a futést kondenzációs kazán biztosítja. A nappali inverteres klímaberendezéssel felszerelt. A külso nyílászárók ho és hangszigeteltek, a bejárati ajtó új, az ablakok 3 réteguek. A víz- és villanyvezetékek korszerusítettek.Elonyei:- a lakás napfényes, tágas hatású- fenntartási költségei kedvezoek (a téli hónapokban a gázszámla max. 12.000 Ft, közös költség 20.000Ft/hó)- kiváló a tömegközlekedés (az M4-es metró megállója egy lépés a háztól)- a szomszédos tér szépen felújított, elkerített játszótér, futópálya tartozik hozzáIngatlanügynökök ne hívjanak!","felújított","1950 elott","összkomfortos","C","3","3","nincs","3 m-nél magasabb","gáz (cirko)","van","nincs megadva","nincs megadva","egy helyiségben","dél","utcai","nincs megadva","nem","nem tetotéri",NA,"utca, közterület",NA
"26","III. kerület, Pünkösdfürdo utca","185 millió Ft","276 m²","5","III. ker. Duna-parton eladó egy kétszintes, panorámás lakás, nagy erkélyekkel. Az ingatlan 9 lakásos társasházban helyezkedik el, 4 szobás, 3 fürdoszobás, nettó 277 nm. Minden extrával ellátott (klíma, riasztó, kandalló, jakuzzi, szauna). A kertben medence található, külön tároló 11 nm-es. 8 millió Ft-ért kötelezoen megvásárolandó 2 beállóhely a teremgarázsban.","felújított","2001 és 2010 között","nincs megadva","nincs megadva","2","nincs megadva","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kelet","nincs megadva","nincs megadva","nincs megadva","tetotéri",NA,"nincs megadva",NA
"27","IX. kerület, Középso-Ferencváros - Malmok","39,9 millió Ft","35 m²","1","Eladó a IX. kerület egyik legcsendesebb utcájában, egy  35 m2-es nagyon hangulatos, egyedi tervezésu  és kivitelezésu lakás. A futés és meleg víz ellátás a ház központi kazánjáról biztosított, egyedi méroórák kialakításra kerültek.Daikin huto-futo klíma és riasztó került beépítésre.A lakás egy egyedileg parkosított,  udvarra néz, amely  növeli a komfortfokozatot.Bútorozottan azonnal költözheto. A ház hoszigetelt, rendezett, lift nincs.Teremgarázsában beállóhely bérelheto a budapesti átlagárak alatt.A körút pár perc sétával elérheto, így a közlekedés kiváló. A közelbenüzletek, éttermek, óvodák, iskolák egyetemek, orvosi rendelo található.További információért, megtekintéshez idopont egyeztetésért várom hívását bármely napon!","nincs megadva","1950 elott","összkomfortos","nincs megadva","3","4","nincs","3 m-nél alacsonyabb","házközponti egyedi méréssel","van","13 E Ft/hó","nem","egy helyiségben","nincs megadva","udvari","nincs megadva","nem",NA,NA,"udvari beálló - bérelheto",NA
"28","VII. kerület, Rottenbiller utca","154 ezer €","70 m²","3","Eladó lakás a Keleti pályaudvartól pár percre, a Rottenbiller utcában 10 éve épített társasház 3. emeletén egy 70 nm-es, napfényes, rendkívül jó elosztású lakás!Az ingatlan amerikai konyhás nappalival, 2 külön nyíló szobával, fürdoszoba , külön wc-vel ,valamint egy kisebb tároló helyiségbol áll.Közös költség: 29.000 Ft.","újszeru","2001 és 2010 között","összkomfortos","nincs megadva","3","5","van","3 m-nél alacsonyabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","külön és egyben is","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"29","XIII. kerület, Hegedus Gyula utca","99 millió Ft","106 m²","3 + 1 fél","Érdeklodni: o67o4oo8oo8Budapesten a 13. kerületben várja új lakóit ez a 106nm, I. emeleti, (6 nm) erkélyes, 4 emeletes, jó állapotú liftes házban levo 3,5 szobás összkomfortos lakás a Hegedus Gyula utcában, a Gogol és a Garam utca közti részen. Az ingatlan tehermentes, azonnal költözheto. Paraméterei: 1 erkélyes (5 nm) utcai (29,5 nm) és még 1 utcai szoba (18,6 nm), 1 udvarra nézo szoba (20,3 nm), 1 udvari nagy konyha (10,1 nm), egy jelenleg étkezoként használt helyiség (5,78 nm), ami akár egy külön szoba vagy gardrób is lehet, 1 kádas fürdoszoba (5,73 nm), 1 w.c. (1,2 nm) kézmosóval, 1 kamra (1,53 nm) és az eloszoba (16,48 nm). A szobák egymásból és külön is megközelíthetoek. A kamrán kívül minden helyiség parkettás. Az ingatlant saját ízlésének megfeleloen korszerusítheti. Belmagassága: 3,57 m. Vízórás, gázkonvektor futése van. Önálló kb. 10-12 nm pincével is rendelkezik. Közös költsége: 230.- Ft/ nm. Irányára: 99 M Ft. Megtekintheto elore egyeztetett idopontban rugalmasan. További részletekért várom hívását akár az esti órákban vagy hétvégenként is. Baranyói Gabriella o67o/4oo-8oo8Alaprajzot és fotókat kérésre tudok küldeni.","közepes állapotú","1950 elott","összkomfortos","FF","1","5","van","3 m-nél magasabb","gáz (konvektor)","nincs megadva","55 E Ft/hó","nincs megadva","külön helyiségben","nincs megadva","utcai","5 m²","nem","nem tetotéri",NA,"utca, közterület - fizetos övezet",NA
"30","II. kerület, Kacsa utca","39,9 millió Ft","30 m²","2","II. kerület Kacsa utca mellett, állapotához képest kiváló ár/értékarányú, fiatalos, modern stílusú ingatlan eladó!A lakás I. emeleti, 30 nm-es, 1,5 szobás, teljesköruen felújított. A nyílászárók cseréje megtörtént,  elektromos redonyök kerültek beépítésre. A bejárati ajtó, a beltéri ajtók, a villany és vízvezetékek megújultak. Ház központi futésu. A közös költség 18.000.- Ft mely a villanyfogyasztáson kívül mindent tartalmaz (futés, víz, szemét stb.) Kérésre szívesen küldök fotókat, kérem hívjon telefonon!","felújított","nincs megadva","összkomfortos","nincs megadva","1","4","nincs megadva","3 m-nél alacsonyabb","házközponti","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület",NA
"31","XIII. kerület, Frangepán utca","49,9 millió Ft","47 m²","2","Budapest XIII. kerületében téglalakás eladó.A Frangepán utcában, 47+17 m2 területu, nappali + egy szobás lakás eladó.Az öt emeletes társasház külso és belso állapota kiváló.A lakás a negyedik emeleten található.Muszakilag és esztétikailag jó állapot jellemzi. A helységek terei megfelelo méretuek. Nagyon világos lakás. Nyugati fekvésu.Konyhatér a nappalival és étkezovel egy helységben kialakított, A fürdoszoba fürdokádas, a WC külön helységben.A hálószoba és nappali közvetlen kapcsolatban van egy 17 m2 területu terasszal. Az amerikai konyhás nappali és hálószoba szalagparkettával, a többi helység és terasz járólappal burkoltak. Futése házközponti, radiátoros holeadókkal. A parkolás saját teremgarázs beállóban. A Teremgarázs ára 4 millió Ft.  Ügyfeleink részére BANKFÜGGETLEN hitelt ügyintézo kollégáink szívesen nyújtanak segítséget, hitellel, vagy akár CSOK-kal kapcsolatban is!További információra van szüksége, meg szeretné tekinteni, hívjon bizalommal!ZZs","jó állapotú","2001 és 2010 között","összkomfortos","nincs megadva","4","5","van","3 m-nél alacsonyabb","házközponti","nincs megadva","nincs megadva","nem","nincs megadva","nyugat","utcai","17 m²","nem","nem tetotéri",NA,"teremgarázs hely - benne van az árban",NA
